,wave,flux,flux_err
0,3872.66,0.018379178,0.0
1,3872.67,0.017056592,0.0
2,3872.6800000000003,0.012020256,0.0
3,3872.6900000000005,0.006108029,0.0
4,3872.7000000000007,0.0015451607,0.0
5,3872.710000000001,0.0070054918,0.0
6,3872.720000000001,0.026433032,0.0
7,3872.7300000000014,0.03852426,0.0
8,3872.7400000000016,0.027938318,0.0
9,3872.750000000002,0.012966776,0.0
10,3872.760000000002,0.010682405,0.0
11,3872.7700000000023,0.014574998,0.0
12,3872.7800000000025,0.016606748,0.0
13,3872.7900000000027,0.017831262,0.0
14,3872.800000000003,0.02030246,0.0
15,3872.810000000003,0.025513116,0.0
16,3872.8200000000033,0.035657365,0.0
17,3872.8300000000036,0.04237076,0.0
18,3872.840000000004,0.028052554,0.0
19,3872.850000000004,0.0027048178,0.0
20,3872.860000000004,-0.0028236802,0.0
21,3872.8700000000044,0.009125123,0.0
22,3872.8800000000047,0.015999766,0.0
23,3872.890000000005,0.015494941,0.0
24,3872.900000000005,0.015963934,0.0
25,3872.9100000000053,0.019439412,0.0
26,3872.9200000000055,0.025807912,0.0
27,3872.9300000000057,0.033501573,0.0
28,3872.940000000006,0.03302842,0.0
29,3872.950000000006,0.022959242,0.0
30,3872.9600000000064,0.020465514,0.0
31,3872.9700000000066,0.031874675,0.0
32,3872.980000000007,0.039444856,0.0
33,3872.990000000007,0.03375477,0.0
34,3873.0000000000073,0.025943873,0.0
35,3873.0100000000075,0.02391916,0.0
36,3873.0200000000077,0.027260398,0.0
37,3873.030000000008,0.035130214,0.0
38,3873.040000000008,0.039228883,0.0
39,3873.0500000000084,0.03114526,0.0
40,3873.0600000000086,0.017835928,0.0
41,3873.070000000009,0.008631946,0.0
42,3873.080000000009,0.0067840726,0.0
43,3873.0900000000092,0.01629055,0.0
44,3873.1000000000095,0.029078811,0.0
45,3873.1100000000097,0.029388638,0.0
46,3873.12000000001,0.019913625,0.0
47,3873.13000000001,0.010840111,0.0
48,3873.1400000000103,0.0062713902,0.0
49,3873.1500000000106,0.013807963,0.0
50,3873.1600000000108,0.02982228,0.0
51,3873.170000000011,0.036765717,0.0
52,3873.180000000011,0.032768127,0.0
53,3873.1900000000114,0.026630558,0.0
54,3873.2000000000116,0.021376166,0.0
55,3873.210000000012,0.020298507,0.0
56,3873.220000000012,0.023478353,0.0
57,3873.2300000000123,0.023670126,0.0
58,3873.2400000000125,0.018621648,0.0
59,3873.2500000000127,0.015424171,0.0
60,3873.260000000013,0.01750349,0.0
61,3873.270000000013,0.021972952,0.0
62,3873.2800000000134,0.026949309,0.0
63,3873.2900000000136,0.031824775,0.0
64,3873.300000000014,0.036109157,0.0
65,3873.310000000014,0.038842134,0.0
66,3873.3200000000143,0.039063606,0.0
67,3873.3300000000145,0.03450319,0.0
68,3873.3400000000147,0.022891788,0.0
69,3873.350000000015,0.015021832,0.0
70,3873.360000000015,0.025635123,0.0
71,3873.3700000000154,0.043364596,0.0
72,3873.3800000000156,0.047609676,0.0
73,3873.390000000016,0.040142246,0.0
74,3873.400000000016,0.028480262,0.0
75,3873.410000000016,0.017595137,0.0
76,3873.4200000000164,0.017569115,0.0
77,3873.4300000000167,0.02535343,0.0
78,3873.440000000017,0.026890077,0.0
79,3873.450000000017,0.021951696,0.0
80,3873.4600000000173,0.019872677,0.0
81,3873.4700000000175,0.021812689,0.0
82,3873.4800000000178,0.022746027,0.0
83,3873.490000000018,0.022533882,0.0
84,3873.500000000018,0.029111715,0.0
85,3873.5100000000184,0.042378366,0.0
86,3873.5200000000186,0.040053252,0.0
87,3873.530000000019,0.015289575,0.0
88,3873.540000000019,-0.0020876317,0.0
89,3873.5500000000193,0.0031376844,0.0
90,3873.5600000000195,0.01665542,0.0
91,3873.5700000000197,0.028438184,0.0
92,3873.58000000002,0.03240934,0.0
93,3873.59000000002,0.024389673,0.0
94,3873.6000000000204,0.017153984,0.0
95,3873.6100000000206,0.023031179,0.0
96,3873.620000000021,0.034107912,0.0
97,3873.630000000021,0.04036877,0.0
98,3873.6400000000212,0.03764072,0.0
99,3873.6500000000215,0.020957185,0.0
100,3873.6600000000217,0.003434203,0.0
101,3873.670000000022,0.008326934,0.0
102,3873.680000000022,0.02563736,0.0
103,3873.6900000000223,0.029473014,0.0
104,3873.7000000000226,0.022870935,0.0
105,3873.710000000023,0.022092797,0.0
106,3873.720000000023,0.02635029,0.0
107,3873.730000000023,0.024925325,0.0
108,3873.7400000000234,0.018113684,0.0
109,3873.7500000000236,0.015426068,0.0
110,3873.760000000024,0.017713428,0.0
111,3873.770000000024,0.017705146,0.0
112,3873.7800000000243,0.014485518,0.0
113,3873.7900000000245,0.01594041,0.0
114,3873.8000000000247,0.023852427,0.0
115,3873.810000000025,0.029228797,0.0
116,3873.820000000025,0.028228968,0.0
117,3873.8300000000254,0.02371707,0.0
118,3873.8400000000256,0.017556665,0.0
119,3873.850000000026,0.012817306,0.0
120,3873.860000000026,0.011665008,0.0
121,3873.8700000000263,0.01568545,0.0
122,3873.8800000000265,0.02575874,0.0
123,3873.8900000000267,0.033247203,0.0
124,3873.900000000027,0.029779967,0.0
125,3873.910000000027,0.021196617,0.0
126,3873.9200000000274,0.014871187,0.0
127,3873.9300000000276,0.011219635,0.0
128,3873.940000000028,0.010224157,0.0
129,3873.950000000028,0.012115385,0.0
130,3873.9600000000282,0.017277425,0.0
131,3873.9700000000284,0.023019066,0.0
132,3873.9800000000287,0.023586743,0.0
133,3873.990000000029,0.020270906,0.0
134,3874.000000000029,0.018264769,0.0
135,3874.0100000000293,0.018374346,0.0
136,3874.0200000000295,0.020535279,0.0
137,3874.0300000000298,0.023519108,0.0
138,3874.04000000003,0.022565875,0.0
139,3874.05000000003,0.018426232,0.0
140,3874.0600000000304,0.020329323,0.0
141,3874.0700000000306,0.029179014,0.0
142,3874.080000000031,0.033697795,0.0
143,3874.090000000031,0.03055303,0.0
144,3874.1000000000313,0.026104249,0.0
145,3874.1100000000315,0.022971785,0.0
146,3874.1200000000317,0.018631022,0.0
147,3874.130000000032,0.012219753,0.0
148,3874.140000000032,0.010203643,0.0
149,3874.1500000000324,0.01638563,0.0
150,3874.1600000000326,0.022706676,0.0
151,3874.170000000033,0.02275084,0.0
152,3874.180000000033,0.018643985,0.0
153,3874.1900000000333,0.012688715,0.0
154,3874.2000000000335,0.007324188,0.0
155,3874.2100000000337,0.0052684015,0.0
156,3874.220000000034,0.006676197,0.0
157,3874.230000000034,0.011496321,0.0
158,3874.2400000000343,0.0155170495,0.0
159,3874.2500000000346,0.011705988,0.0
160,3874.260000000035,0.0046528066,0.0
161,3874.270000000035,0.0050467737,0.0
162,3874.280000000035,0.011590975,0.0
163,3874.2900000000354,0.017868236,0.0
164,3874.3000000000357,0.022181386,0.0
165,3874.310000000036,0.022338284,0.0
166,3874.320000000036,0.019209618,0.0
167,3874.3300000000363,0.017564977,0.0
168,3874.3400000000365,0.018207334,0.0
169,3874.3500000000367,0.019715229,0.0
170,3874.360000000037,0.021327537,0.0
171,3874.370000000037,0.021034127,0.0
172,3874.3800000000374,0.01845626,0.0
173,3874.3900000000376,0.015909433,0.0
174,3874.400000000038,0.014697929,0.0
175,3874.410000000038,0.017546725,0.0
176,3874.4200000000383,0.025142837,0.0
177,3874.4300000000385,0.029255418,0.0
178,3874.4400000000387,0.025081763,0.0
179,3874.450000000039,0.018162228,0.0
180,3874.460000000039,0.013070166,0.0
181,3874.4700000000394,0.01609857,0.0
182,3874.4800000000396,0.032157455,0.0
183,3874.49000000004,0.042429425,0.0
184,3874.50000000004,0.026770325,0.0
185,3874.5100000000402,0.0053605023,0.0
186,3874.5200000000405,0.0057050087,0.0
187,3874.5300000000407,0.019763187,0.0
188,3874.540000000041,0.03200418,0.0
189,3874.550000000041,0.037750196,0.0
190,3874.5600000000413,0.030752786,0.0
191,3874.5700000000415,0.01764999,0.0
192,3874.5800000000418,0.01519238,0.0
193,3874.590000000042,0.020735065,0.0
194,3874.600000000042,0.020433303,0.0
195,3874.6100000000424,0.015288624,0.0
196,3874.6200000000426,0.016844137,0.0
197,3874.630000000043,0.025466317,0.0
198,3874.640000000043,0.03240478,0.0
199,3874.6500000000433,0.034712646,0.0
200,3874.6600000000435,0.028989237,0.0
201,3874.6700000000437,0.017084042,0.0
202,3874.680000000044,0.017676173,0.0
203,3874.690000000044,0.03500151,0.0
204,3874.7000000000444,0.04469053,0.0
205,3874.7100000000446,0.03683514,0.0
206,3874.720000000045,0.028069148,0.0
207,3874.730000000045,0.027251823,0.0
208,3874.7400000000453,0.025319347,0.0
209,3874.7500000000455,0.016372161,0.0
210,3874.7600000000457,0.0072947247,0.0
211,3874.770000000046,0.003882835,0.0
212,3874.780000000046,0.006680543,0.0
213,3874.7900000000463,0.015794465,0.0
214,3874.8000000000466,0.023111794,0.0
215,3874.810000000047,0.019230658,0.0
216,3874.820000000047,0.01188163,0.0
217,3874.830000000047,0.012685726,0.0
218,3874.8400000000474,0.018775882,0.0
219,3874.8500000000477,0.023809563,0.0
220,3874.860000000048,0.02557059,0.0
221,3874.870000000048,0.020800881,0.0
222,3874.8800000000483,0.012523981,0.0
223,3874.8900000000485,0.009160236,0.0
224,3874.9000000000487,0.011283017,0.0
225,3874.910000000049,0.016793078,0.0
226,3874.920000000049,0.02277863,0.0
227,3874.9300000000494,0.020002186,0.0
228,3874.9400000000496,0.009920513,0.0
229,3874.95000000005,0.008552615,0.0
230,3874.96000000005,0.018289391,0.0
231,3874.9700000000503,0.027548095,0.0
232,3874.9800000000505,0.032163825,0.0
233,3874.9900000000507,0.030771568,0.0
234,3875.000000000051,0.023683744,0.0
