,wave,flux,flux_err
0,3692.0,26051.894194572054,0.0
1,3692.01,22434.349636180803,0.0
2,3692.02,19198.587910449787,0.0
3,3692.03,16323.820826680012,0.0
4,3692.04,13789.260194729572,0.0
5,3692.05,11574.117823963288,0.0
6,3692.06,9657.605524179222,0.0
7,3692.07,8018.935104798429,0.0
8,3692.08,6637.318375566548,0.0
9,3692.09,5491.967145953257,0.0
10,3692.1,4562.093225659294,0.0
11,3692.11,3826.90842419547,0.0
12,3692.12,3265.624551225239,0.0
13,3692.13,2857.4534162928903,0.0
14,3692.14,2581.6068290321537,0.0
15,3692.15,2417.296599013281,0.0
16,3692.16,2343.7345358478174,0.0
17,3692.17,2340.1324491244136,0.0
18,3692.18,2385.70214844,0.0
19,3692.19,2459.6554433940623,0.0
20,3692.2,2541.2041435764763,0.0
21,3692.21,2609.56005859,0.0
22,3692.22,2643.9349980250186,0.0
23,3692.23,2623.54077148,0.0
24,3692.24,2543.436786551132,0.0
25,3692.25,2462.0728428223324,0.0
26,3692.26,2453.74633789,0.0
27,3692.27,2556.016208597529,0.0
28,3692.28,2659.48754883,0.0
29,3692.29,2654.269374194335,0.0
30,3692.3,2575.4402302197127,0.0
31,3692.31,2494.32104492,0.0
32,3692.32,2464.990661819975,0.0
33,3692.33,2472.5595865425007,0.0
34,3692.34,2484.89624023,0.0
35,3692.35,2469.581570499057,0.0
36,3692.36,2393.04663086,0.0
37,3692.37,2232.2761485434307,0.0
38,3692.38,2007.6194397047802,0.0
39,3692.39,1750.2669677700003,0.0
40,3692.4,1500.2457267258085,0.0
41,3692.41,1332.92883301,0.0
42,3692.42,1307.6063174565636,0.0
43,3692.43,1383.8897462333941,0.0
44,3692.44,1496.4710693400002,0.0
45,3692.45,1596.4550186895476,0.0
46,3692.46,1700.597453925536,0.0
47,3692.47,1842.0670166000002,0.0
48,3692.48,2038.1515217862755,0.0
49,3692.49,2242.61547852,0.0
50,3692.5,2402.6373272253477,0.0
51,3692.51,2502.5745397229857,0.0
52,3692.52,2536.0793457,0.0
53,3692.53,2508.7216661782136,0.0
54,3692.54,2473.7421874999995,0.0
55,3692.55,2487.3362883903146,0.0
56,3692.56,2569.847351793763,0.0
57,3692.57,2732.6557617200006,0.0
58,3692.58,2949.144444314066,0.0
59,3692.59,3040.7064943724595,0.0
60,3692.6,2790.73754883,0.0
61,3692.61,2087.747757549762,0.0
62,3692.62,1240.7053222699997,0.0
63,3692.63,589.8941256737176,0.0
64,3692.64,180.402723065253,0.0
65,3692.65,-16.479162219999996,0.0
66,3692.66,-43.31553631099209,0.0
67,3692.67,1.9146765500000111,0.0
68,3692.68,28.461099535322568,0.0
69,3692.69,29.902463557215444,0.0
70,3692.7,20.899776460000002,0.0
71,3692.71,13.511952085409202,0.0
72,3692.72,9.389528265802463,0.0
73,3692.73,7.58094883,0.0
74,3692.74,7.10825933776914,0.0
75,3692.75,6.88791227,0.0
76,3692.76,6.073158945153944,0.0
77,3692.77,4.870039110424143,0.0
78,3692.78,3.7477896199999994,0.0
79,3692.79,3.0622363220455497,0.0
80,3692.8,2.7155610397036587,0.0
81,3692.81,2.49653459,0.0
82,3692.82,2.249179912848099,0.0
83,3692.83,2.03852844,0.0
84,3692.84,1.9591624385615698,0.0
85,3692.85,2.0028590254439234,0.0
86,3692.86,2.13569403,0.0
87,3692.87,2.3239733103791975,0.0
88,3692.88,2.5349228399999997,0.0
89,3692.89,2.7346855908211904,0.0
90,3692.9,2.884152413892922,0.0
91,3692.91,2.94290113,0.0
92,3692.92,2.8929714164436406,0.0
93,3692.93,2.8062503765161537,0.0
94,3692.94,2.7770869699999996,0.0
95,3692.95,2.866043618389133,0.0
96,3692.96,2.99853659,0.0
97,3692.97,3.0897323739376223,0.0
98,3692.98,3.1489444957318122,0.0
99,3692.99,3.20902324,0.0
