,wave,flux,flux_err
0,3781.21,1865.7838,0.0
1,3781.2200000000003,1680.6526,0.0
2,3781.2300000000005,1800.822,0.0
3,3781.2400000000007,1930.0948,0.0
4,3781.250000000001,1828.0232,0.0
5,3781.260000000001,1725.5394,0.0
6,3781.2700000000013,2004.0042,0.0
7,3781.2800000000016,2180.1658,0.0
8,3781.290000000002,1644.081,0.0
9,3781.300000000002,1749.2106,0.0
10,3781.310000000002,1594.3292,0.0
11,3781.3200000000024,1699.24,0.0
12,3781.3300000000027,1700.3193,0.0
13,3781.340000000003,1317.2365,0.0
14,3781.350000000003,1132.1207,0.0
15,3781.3600000000033,699.6025,0.0
16,3781.3700000000035,567.9644,0.0
17,3781.3800000000037,251.51099,0.0
18,3781.390000000004,286.636,0.0
19,3781.400000000004,457.23743,0.0
20,3781.4100000000044,172.3643,0.0
21,3781.4200000000046,616.41956,0.0
22,3781.430000000005,839.55835,0.0
23,3781.440000000005,1032.1597,0.0
24,3781.4500000000053,1072.9824,0.0
25,3781.4600000000055,1300.3776,0.0
26,3781.4700000000057,1799.1279,0.0
27,3781.480000000006,1642.336,0.0
28,3781.490000000006,1585.83,0.0
29,3781.5000000000064,1851.4586,0.0
30,3781.5100000000066,1752.4622,0.0
31,3781.520000000007,1590.1714,0.0
32,3781.530000000007,1748.3042,0.0
33,3781.5400000000072,1707.6549,0.0
34,3781.5500000000075,1812.3412,0.0
35,3781.5600000000077,1910.3445,0.0
36,3781.570000000008,1714.1925,0.0
37,3781.580000000008,1635.0486,0.0
38,3781.5900000000083,1830.4531,0.0
39,3781.6000000000085,1778.1185,0.0
40,3781.6100000000088,1483.651,0.0
41,3781.620000000009,1510.4813,0.0
42,3781.630000000009,1684.8823,0.0
43,3781.6400000000094,1648.1028,0.0
44,3781.6500000000096,1430.4417,0.0
45,3781.66000000001,1387.319,0.0
46,3781.67000000001,1670.1115,0.0
47,3781.6800000000103,1913.6912,0.0
48,3781.6900000000105,1899.718,0.0
49,3781.7000000000107,1751.3849,0.0
50,3781.710000000011,1754.1091,0.0
51,3781.720000000011,1737.8369,0.0
52,3781.7300000000114,1426.951,0.0
53,3781.7400000000116,1690.4185,0.0
54,3781.750000000012,1774.0409,0.0
55,3781.760000000012,1357.1334,0.0
56,3781.7700000000123,1154.4663,0.0
57,3781.7800000000125,1213.1616,0.0
58,3781.7900000000127,908.8296,0.0
59,3781.800000000013,917.67615,0.0
60,3781.810000000013,859.66003,0.0
61,3781.8200000000134,777.2362,0.0
62,3781.8300000000136,641.72614,0.0
63,3781.840000000014,503.94876,0.0
64,3781.850000000014,522.0514,0.0
65,3781.860000000014,651.29114,0.0
66,3781.8700000000144,910.29004,0.0
67,3781.8800000000147,960.2217,0.0
68,3781.890000000015,946.59845,0.0
69,3781.900000000015,1030.5608,0.0
70,3781.9100000000153,1225.6041,0.0
71,3781.9200000000155,1450.6943,0.0
72,3781.9300000000158,1337.4376,0.0
73,3781.940000000016,1544.936,0.0
74,3781.950000000016,1623.8429,0.0
75,3781.9600000000164,1426.5234,0.0
76,3781.9700000000166,1595.7512,0.0
77,3781.980000000017,2041.5508,0.0
78,3781.990000000017,1602.3926,0.0
79,3782.0000000000173,2177.1694,0.0
80,3782.0100000000175,2117.936,0.0
81,3782.0200000000177,1996.1492,0.0
82,3782.030000000018,2204.2983,0.0
83,3782.040000000018,1974.9835,0.0
84,3782.0500000000184,1947.7837,0.0
85,3782.0600000000186,2042.9174,0.0
86,3782.070000000019,1846.6948,0.0
87,3782.080000000019,1507.3978,0.0
88,3782.0900000000192,1271.4966,0.0
89,3782.1000000000195,1211.3828,0.0
90,3782.1100000000197,1178.6823,0.0
91,3782.12000000002,798.59924,0.0
92,3782.13000000002,586.3954,0.0
93,3782.1400000000203,669.88464,0.0
94,3782.1500000000206,625.2531,0.0
95,3782.160000000021,471.62064,0.0
96,3782.170000000021,649.01556,0.0
97,3782.180000000021,974.34216,0.0
98,3782.1900000000214,1176.2289,0.0
99,3782.2000000000216,1325.9092,0.0
100,3782.210000000022,1519.2015,0.0
101,3782.220000000022,1639.1168,0.0
102,3782.2300000000223,1719.1191,0.0
103,3782.2400000000225,1964.1244,0.0
104,3782.2500000000227,1942.3413,0.0
105,3782.260000000023,1789.0986,0.0
106,3782.270000000023,1628.944,0.0
107,3782.2800000000234,1358.1079,0.0
108,3782.2900000000236,1011.64856,0.0
109,3782.300000000024,810.90405,0.0
110,3782.310000000024,712.53986,0.0
111,3782.3200000000243,639.3019,0.0
112,3782.3300000000245,669.3975,0.0
113,3782.3400000000247,763.02325,0.0
114,3782.350000000025,796.3028,0.0
115,3782.360000000025,817.619,0.0
116,3782.3700000000254,987.693,0.0
117,3782.3800000000256,1083.1475,0.0
118,3782.390000000026,1121.8391,0.0
119,3782.400000000026,1106.16,0.0
120,3782.4100000000262,1105.4742,0.0
121,3782.4200000000264,1180.7102,0.0
122,3782.4300000000267,1261.5703,0.0
123,3782.440000000027,1284.5569,0.0
124,3782.450000000027,1376.7013,0.0
125,3782.4600000000273,1546.3661,0.0
126,3782.4700000000275,1661.4691,0.0
127,3782.4800000000278,1611.9888,0.0
128,3782.490000000028,1604.8528,0.0
129,3782.500000000028,1797.4856,0.0
130,3782.5100000000284,1352.363,0.0
131,3782.5200000000286,1380.396,0.0
132,3782.530000000029,1702.324,0.0
133,3782.540000000029,1655.6187,0.0
134,3782.5500000000293,1477.1724,0.0
135,3782.5600000000295,1559.175,0.0
136,3782.5700000000297,1194.6417,0.0
137,3782.58000000003,1251.3745,0.0
138,3782.59000000003,1413.9546,0.0
139,3782.6000000000304,1216.8383,0.0
140,3782.6100000000306,895.29254,0.0
141,3782.620000000031,905.5578,0.0
142,3782.630000000031,1019.1029,0.0
143,3782.6400000000313,593.64636,0.0
144,3782.6500000000315,384.36795,0.0
145,3782.6600000000317,336.93958,0.0
146,3782.670000000032,450.254,0.0
147,3782.680000000032,691.38873,0.0
148,3782.6900000000323,785.96436,0.0
149,3782.7000000000326,1104.5127,0.0
150,3782.710000000033,1007.50836,0.0
151,3782.720000000033,1074.1141,0.0
152,3782.730000000033,1285.2479,0.0
153,3782.7400000000334,1378.8881,0.0
154,3782.7500000000337,1458.0092,0.0
155,3782.760000000034,1461.0878,0.0
156,3782.770000000034,1162.5792,0.0
157,3782.7800000000343,869.79144,0.0
158,3782.7900000000345,810.7347,0.0
159,3782.8000000000347,745.16364,0.0
160,3782.810000000035,541.8704,0.0
161,3782.820000000035,474.6404,0.0
162,3782.8300000000354,597.1495,0.0
163,3782.8400000000356,910.4898,0.0
164,3782.850000000036,1121.7529,0.0
165,3782.860000000036,1128.5801,0.0
166,3782.8700000000363,1216.4078,0.0
167,3782.8800000000365,1621.2275,0.0
168,3782.8900000000367,1994.8341,0.0
169,3782.900000000037,1812.8226,0.0
170,3782.910000000037,1801.7234,0.0
171,3782.9200000000374,1887.2467,0.0
172,3782.9300000000376,1905.0215,0.0
173,3782.940000000038,1909.0338,0.0
174,3782.950000000038,1853.402,0.0
175,3782.9600000000382,1751.2395,0.0
176,3782.9700000000385,1920.254,0.0
177,3782.9800000000387,1861.1246,0.0
178,3782.990000000039,1756.8741,0.0
179,3783.000000000039,1843.4976,0.0
180,3783.0100000000393,1967.1509,0.0
181,3783.0200000000395,2006.1105,0.0
182,3783.0300000000398,1908.7513,0.0
183,3783.04000000004,1999.783,0.0
184,3783.05000000004,1955.1682,0.0
185,3783.0600000000404,1820.621,0.0
186,3783.0700000000406,1838.0946,0.0
187,3783.080000000041,1981.7513,0.0
188,3783.090000000041,2114.8848,0.0
189,3783.1000000000413,1874.7621,0.0
190,3783.1100000000415,1896.4403,0.0
191,3783.1200000000417,1966.2678,0.0
192,3783.130000000042,1941.4377,0.0
193,3783.140000000042,1886.7695,0.0
194,3783.1500000000424,1746.3826,0.0
195,3783.1600000000426,1961.3351,0.0
196,3783.170000000043,2111.8623,0.0
197,3783.180000000043,1955.8652,0.0
198,3783.1900000000433,2021.529,0.0
199,3783.2000000000435,2011.4471,0.0
200,3783.2100000000437,1565.1531,0.0
201,3783.220000000044,1656.6155,0.0
202,3783.230000000044,1673.3999,0.0
203,3783.2400000000443,1623.0415,0.0
204,3783.2500000000446,1535.782,0.0
205,3783.260000000045,1626.413,0.0
206,3783.270000000045,1656.2632,0.0
207,3783.280000000045,1384.4857,0.0
208,3783.2900000000454,1638.5375,0.0
209,3783.3000000000457,1602.2501,0.0
210,3783.310000000046,1411.25,0.0
211,3783.320000000046,1731.231,0.0
212,3783.3300000000463,1943.6921,0.0
213,3783.3400000000465,1611.0725,0.0
214,3783.3500000000467,1652.6345,0.0
215,3783.360000000047,1610.8967,0.0
216,3783.370000000047,1650.6606,0.0
217,3783.3800000000474,1473.118,0.0
218,3783.3900000000476,1378.6385,0.0
219,3783.400000000048,1440.9541,0.0
220,3783.410000000048,1489.753,0.0
221,3783.4200000000483,1831.2263,0.0
222,3783.4300000000485,1737.6384,0.0
223,3783.4400000000487,1646.993,0.0
224,3783.450000000049,1759.6355,0.0
225,3783.460000000049,1917.8104,0.0
226,3783.4700000000494,1814.7311,0.0
227,3783.4800000000496,1570.294,0.0
228,3783.49000000005,1825.162,0.0
229,3783.50000000005,1630.1165,0.0
230,3783.5100000000502,1418.8303,0.0
231,3783.5200000000505,1192.6254,0.0
232,3783.5300000000507,1115.1936,0.0
233,3783.540000000051,1213.9097,0.0
234,3783.550000000051,976.833,0.0
235,3783.5600000000513,832.1745,0.0
236,3783.5700000000516,753.95654,0.0
237,3783.5800000000518,852.9517,0.0
238,3783.590000000052,951.8168,0.0
239,3783.600000000052,959.51904,0.0
240,3783.6100000000524,1011.74524,0.0
241,3783.6200000000526,1042.4884,0.0
242,3783.630000000053,914.8899,0.0
243,3783.640000000053,907.5636,0.0
244,3783.6500000000533,784.14026,0.0
245,3783.6600000000535,589.5962,0.0
246,3783.6700000000537,583.5976,0.0
247,3783.680000000054,666.92053,0.0
248,3783.690000000054,523.44995,0.0
249,3783.7000000000544,264.08868,0.0
250,3783.7100000000546,226.46835,0.0
251,3783.720000000055,206.48103,0.0
252,3783.730000000055,91.61717,0.0
253,3783.7400000000553,23.948252,0.0
254,3783.7500000000555,55.754883,0.0
255,3783.7600000000557,140.8333,0.0
256,3783.770000000056,176.78737,0.0
257,3783.780000000056,276.8456,0.0
258,3783.7900000000564,329.10513,0.0
259,3783.8000000000566,433.36212,0.0
260,3783.810000000057,616.93427,0.0
261,3783.820000000057,611.8677,0.0
262,3783.830000000057,734.995,0.0
263,3783.8400000000574,658.4747,0.0
264,3783.8500000000577,962.44495,0.0
265,3783.860000000058,1192.2946,0.0
266,3783.870000000058,1179.1276,0.0
267,3783.8800000000583,1319.6696,0.0
268,3783.8900000000585,1307.8752,0.0
269,3783.9000000000588,1489.975,0.0
270,3783.910000000059,1402.9421,0.0
271,3783.920000000059,1464.43,0.0
272,3783.9300000000594,1551.0481,0.0
273,3783.9400000000596,1466.5364,0.0
274,3783.95000000006,1466.7372,0.0
275,3783.96000000006,1409.6501,0.0
276,3783.9700000000603,1266.3994,0.0
277,3783.9800000000605,1199.467,0.0
278,3783.9900000000607,1198.9958,0.0
279,3784.000000000061,1091.282,0.0
280,3784.010000000061,941.7241,0.0
281,3784.0200000000614,1001.64453,0.0
282,3784.0300000000616,1141.5989,0.0
283,3784.040000000062,1151.0359,0.0
284,3784.050000000062,1107.3369,0.0
285,3784.0600000000622,1133.7643,0.0
286,3784.0700000000625,1201.9409,0.0
287,3784.0800000000627,1223.0137,0.0
288,3784.090000000063,1104.5027,0.0
289,3784.100000000063,855.6267,0.0
290,3784.1100000000633,1227.9103,0.0
291,3784.1200000000636,1286.6887,0.0
292,3784.130000000064,1249.6265,0.0
293,3784.140000000064,1509.5782,0.0
294,3784.150000000064,1694.6304,0.0
295,3784.1600000000644,1670.4211,0.0
296,3784.1700000000646,1861.2672,0.0
297,3784.180000000065,1864.1166,0.0
298,3784.190000000065,1830.2273,0.0
299,3784.2000000000653,1854.4707,0.0
300,3784.2100000000655,1855.661,0.0
301,3784.2200000000657,1884.4327,0.0
302,3784.230000000066,1958.0955,0.0
303,3784.240000000066,1725.393,0.0
304,3784.2500000000664,1745.8358,0.0
305,3784.2600000000666,1853.1232,0.0
306,3784.270000000067,1840.704,0.0
307,3784.280000000067,1873.906,0.0
308,3784.2900000000673,1962.4642,0.0
309,3784.3000000000675,1833.6823,0.0
310,3784.3100000000677,1871.2698,0.0
311,3784.320000000068,1933.7151,0.0
312,3784.330000000068,2257.9653,0.0
313,3784.3400000000684,2224.9175,0.0
314,3784.3500000000686,2005.3105,0.0
315,3784.360000000069,2234.7834,0.0
316,3784.370000000069,2023.5012,0.0
317,3784.3800000000692,2102.7893,0.0
318,3784.3900000000694,2254.4592,0.0
319,3784.4000000000697,2119.5881,0.0
320,3784.41000000007,2045.7909,0.0
321,3784.42000000007,2123.5938,0.0
322,3784.4300000000703,1843.082,0.0
323,3784.4400000000705,1324.4221,0.0
324,3784.4500000000708,1219.6898,0.0
325,3784.460000000071,1231.6083,0.0
326,3784.470000000071,1382.0913,0.0
327,3784.4800000000714,1687.7087,0.0
328,3784.4900000000716,1808.7137,0.0
329,3784.500000000072,1655.0105,0.0
330,3784.510000000072,1774.8463,0.0
331,3784.5200000000723,2005.3237,0.0
332,3784.5300000000725,2021.182,0.0
333,3784.5400000000727,1996.8048,0.0
334,3784.550000000073,1955.2632,0.0
335,3784.560000000073,1845.3444,0.0
336,3784.5700000000734,1807.6857,0.0
337,3784.5800000000736,1823.781,0.0
338,3784.590000000074,1905.1498,0.0
339,3784.600000000074,1918.2999,0.0
340,3784.6100000000743,1930.6985,0.0
341,3784.6200000000745,1810.3171,0.0
342,3784.6300000000747,1757.7183,0.0
343,3784.640000000075,2059.433,0.0
344,3784.650000000075,1953.9943,0.0
345,3784.6600000000753,1661.7996,0.0
346,3784.6700000000756,1387.1277,0.0
347,3784.680000000076,1239.9054,0.0
348,3784.690000000076,1158.5808,0.0
349,3784.700000000076,1173.4852,0.0
350,3784.7100000000764,1243.4364,0.0
351,3784.7200000000767,1034.6072,0.0
352,3784.730000000077,1433.3643,0.0
353,3784.740000000077,1639.3915,0.0
354,3784.7500000000773,1768.9363,0.0
355,3784.7600000000775,1874.4661,0.0
356,3784.7700000000777,1946.6537,0.0
357,3784.780000000078,2162.2515,0.0
358,3784.790000000078,1951.5687,0.0
359,3784.8000000000784,2068.6372,0.0
360,3784.8100000000786,2117.9187,0.0
361,3784.820000000079,2126.0813,0.0
362,3784.830000000079,2206.2856,0.0
363,3784.8400000000793,2145.9019,0.0
364,3784.8500000000795,2025.1873,0.0
365,3784.8600000000797,2246.4126,0.0
366,3784.87000000008,1922.3975,0.0
367,3784.88000000008,1950.9204,0.0
368,3784.8900000000804,2098.2825,0.0
369,3784.9000000000806,2004.2039,0.0
370,3784.910000000081,1946.4222,0.0
371,3784.920000000081,2031.7732,0.0
372,3784.9300000000812,1979.6039,0.0
373,3784.9400000000815,1939.309,0.0
374,3784.9500000000817,2085.8435,0.0
375,3784.960000000082,2122.866,0.0
376,3784.970000000082,2068.2659,0.0
377,3784.9800000000823,2058.5864,0.0
378,3784.9900000000825,2087.2349,0.0
379,3785.0000000000828,2310.264,0.0
380,3785.010000000083,2086.111,0.0
381,3785.020000000083,2083.9114,0.0
382,3785.0300000000834,2085.7393,0.0
383,3785.0400000000836,1984.5092,0.0
384,3785.050000000084,2008.4907,0.0
385,3785.060000000084,2075.9336,0.0
386,3785.0700000000843,2069.7698,0.0
387,3785.0800000000845,2071.0884,0.0
388,3785.0900000000847,2215.3203,0.0
389,3785.100000000085,2227.2837,0.0
390,3785.110000000085,2045.7516,0.0
391,3785.1200000000854,2000.3717,0.0
392,3785.1300000000856,2092.2778,0.0
393,3785.140000000086,1894.7708,0.0
394,3785.150000000086,1993.3246,0.0
395,3785.1600000000863,1974.8262,0.0
396,3785.1700000000865,1921.0211,0.0
397,3785.1800000000867,2018.1407,0.0
398,3785.190000000087,1951.4437,0.0
399,3785.200000000087,1681.3387,0.0
400,3785.2100000000873,1858.876,0.0
401,3785.2200000000876,1862.9731,0.0
402,3785.230000000088,1591.8861,0.0
403,3785.240000000088,1825.6769,0.0
404,3785.250000000088,1980.9473,0.0
405,3785.2600000000884,1788.502,0.0
406,3785.2700000000887,1836.7362,0.0
407,3785.280000000089,1844.0059,0.0
408,3785.290000000089,2040.4276,0.0
409,3785.3000000000893,1922.6039,0.0
410,3785.3100000000895,1819.2936,0.0
411,3785.3200000000897,1945.9984,0.0
412,3785.33000000009,2107.6243,0.0
