,wave,flux,flux_err
872,3808.72,0.0,0.0
873,3808.73,0.0,0.0
874,3808.74,0.0,0.0
875,3808.75,0.0,0.0
876,3808.76,0.0,0.0
877,3808.77,0.0,0.0
878,3808.78,0.0,0.0
879,3808.79,0.0,0.0
880,3808.8,0.0,0.0
881,3808.81,0.0,0.0
882,3808.82,0.0,0.0
883,3808.83,0.0,0.0
884,3808.84,0.0,0.0
885,3808.85,0.0,0.0
886,3808.86,0.0,0.0
887,3808.87,0.0,0.0
888,3808.88,0.0,0.0
889,3808.89,0.0,0.0
890,3808.9,0.0,0.0
891,3808.91,0.0,0.0
892,3808.92,0.0,0.0
893,3808.93,0.0,0.0
894,3808.94,0.0,0.0
895,3808.95,0.0,0.0
896,3808.96,0.0,0.0
897,3808.97,0.0,0.0
898,3808.98,0.0,0.0
899,3808.99,0.0,0.0
900,3809.0,0.0,0.0
901,3809.01,0.0,0.0
902,3809.02,0.0,0.0
903,3809.03,0.0,0.0
904,3809.04,0.0,0.0
905,3809.05,0.0,0.0
906,3809.06,0.0,0.0
907,3809.07,0.0,0.0
908,3809.08,0.0,0.0
909,3809.09,0.0,0.0
910,3809.1,0.0,0.0
911,3809.11,0.0,0.0
912,3809.12,0.0,0.0
913,3809.13,0.0,0.0
914,3809.14,0.0,0.0
915,3809.15,0.0,0.0
916,3809.16,0.0,0.0
917,3809.17,0.0,0.0
918,3809.18,0.0,0.0
919,3809.19,0.0,0.0
920,3809.2,0.0,0.0
921,3809.21,0.0,0.0
922,3809.22,0.0,0.0
923,3809.23,0.0,0.0
924,3809.24,0.0,0.0
925,3809.25,0.0,0.0
926,3809.26,0.0,0.0
927,3809.27,0.0,0.0
928,3809.28,0.0,0.0
929,3809.29,0.0,0.0
930,3809.3,0.0,0.0
