3902.251611	3902.251611	1.000
3907.495877	3907.495877	1.000
3914.729006	3914.729006	1.000
3916.707567	3916.707567	1.000
3921.025785	3921.025785	1.000
3924.536480	3924.536480	1.000
3940.880589	3940.880589	1.000
3949.951078	3949.951078	1.000
3957.056173	3957.056173	1.000
3958.202773	3958.202773	1.000
3962.843197	3962.843197	1.000
3977.743060	3977.743060	1.000
3984.342811	3984.342811	1.000
3987.978944	3987.978944	1.000
3991.116343	3991.116343	1.000
3991.693541	3991.693541	1.000
3992.823824	3992.823824	1.000
3995.984363	3995.984363	1.000
4003.783295	4003.783295	1.000
4008.928681	4008.928681	1.000
4020.900261	4020.900261	1.000
4023.684079	4023.684079	1.000
4041.350853	4041.350853	1.000
4048.714499	4048.714499	1.000
4055.544430	4055.544430	1.000
4058.184200	4058.184200	1.000
4060.264275	4060.264275	1.000
4061.090878	4061.090878	1.000
4062.449396	4062.449396	1.000
4065.094285	4065.094285	1.000
4067.286143	4067.286143	1.000
4070.773030	4070.773030	1.000
4081.212973	4081.212973	1.000
4082.943206	4082.943206	1.000
4084.489550	4084.489550	1.000
4085.291115	4085.291115	1.000
4089.222316	4089.222316	1.000
4090.987746	4090.987746	1.000
4091.529704	4091.529704	1.000
4094.939826	4094.939826	1.000
4098.537610	4098.537610	1.000
4099.782360	4099.782360	1.000
4105.169546	4105.169546	1.000
4108.497301	4108.497301	1.000
4109.050134	4109.050134	1.000
4109.770114	4109.770114	1.000
4111.776065	4111.776065	1.000
4112.730906	4112.730906	1.000
4114.479866	4114.479866	1.000
4115.176847	4115.176847	1.000
4120.208404	4120.208404	1.000
4121.325926	4121.325926	1.000
4126.506291	4126.506291	1.000
4136.977872	4136.977872	1.000
4147.681438	4147.681438	1.000
4149.755422	4149.755422	1.000
4150.277258	4150.277258	1.000
4157.775713	4157.775713	1.000
4158.822999	4158.822999	1.000
4163.648895	4163.648895	1.000
4186.140834	4186.140834	1.000
4190.708049	4190.708049	1.000
4196.206842	4196.206842	1.000
4208.580631	4208.580631	1.000
4239.303587	4239.303587	1.000
4246.809774	4246.809774	1.000
4281.370419	4281.370419	1.000
4288.162949	4288.162949	1.000
4300.552529	4300.552529	1.000
4330.019390	4330.019390	1.000
4337.559772	4337.559772	1.000
4343.710864	4343.710864	1.000
4347.226552	4347.226552	1.000
4348.928828	4348.928828	1.000
4351.053125	4351.053125	1.000
4355.033611	4355.033611	1.000
4373.248954	4373.248954	1.000
4389.251607	4389.251607	1.000
4400.565667	4400.565667	1.000
4428.505899	4428.505899	1.000
4432.577371	4432.577371	1.000
4435.677640	4435.677640	1.000
4437.821842	4437.821842	1.000
4441.675810	4441.675810	1.000
4443.185408	4443.185408	1.000
4444.209047	4444.209047	1.000
4445.480591	4445.480591	1.000
4449.140966	4449.140966	1.000
4451.581759	4451.581759	1.000
4453.314593	4453.314593	1.000
4456.610403	4456.610403	1.000
4459.754307	4459.754307	1.000
4465.813674	4465.813674	1.000
4468.488270	4468.488270	1.000
4471.231024	4471.231024	1.000
4476.045772	4476.045772	1.000
4480.583256	4480.583256	1.000
4484.213631	4484.213631	1.000
4485.679143	4485.679143	1.000
4497.674294	4497.674294	1.000
4511.898525	4511.898525	1.000
4512.731272	4512.731272	1.000
4518.024017	4518.024017	1.000
4545.957430	4545.957430	1.000
4548.766633	4548.766633	1.000
4554.030335	4554.030335	1.000
4555.491689	4555.491689	1.000
4559.943326	4559.943326	1.000
4562.619218	4562.619218	1.000
4574.722256	4574.722256	1.000
4577.177708	4577.177708	1.000
4578.546091	4578.546091	1.000
4589.945227	4589.945227	1.000
4594.109724	4594.109724	1.000
4601.996467	4601.996467	1.000
4602.939658	4602.939658	1.000
4616.124161	4616.124161	1.000
4617.275904	4617.275904	1.000
4621.914260	4621.914260	1.000
4623.099598	4623.099598	1.000
4625.015991	4625.015991	1.000
4629.315913	4629.315913	1.000
4630.099194	4630.099194	1.000
4635.183801	4635.183801	1.000
4645.174151	4645.174151	1.000
4647.452847	4647.452847	1.000
4650.024361	4650.024361	1.000
4651.276959	4651.276959	1.000
4652.168002	4652.168002	1.000
4656.471621	4656.471621	1.000
4661.954551	4661.954551	1.000
4664.784017	4664.784017	1.000
4670.471475	4670.471475	1.000
4678.846056	4678.846056	1.000
4681.913000	4681.913000	1.000
4685.251509	4685.251509	1.000
4687.799971	4687.799971	1.000
4693.659490	4693.659490	1.000
4708.019004	4708.019004	1.000
4709.716823	4709.716823	1.000
4715.318741	4715.318741	1.000
4718.401939	4718.401939	1.000
4722.607011	4722.607011	1.000
4728.567545	4728.567545	1.000
4730.691039	4730.691039	1.000
4733.568565	4733.568565	1.000
4736.773863	4736.773863	1.000
4739.084006	4739.084006	1.000
4739.523980	4739.523980	1.000
4741.529326	4741.529326	1.000
4742.790291	4742.790291	1.000
4743.805729	4743.805729	1.000
4751.835369	4751.835369	1.000
4753.216408	4753.216408	1.000
4754.023783	4754.023783	1.000
4756.142933	4756.142933	1.000
4758.105130	4758.105130	1.000
4761.559371	4761.559371	1.000
4772.817262	4772.817262	1.000
4779.380487	4779.380487	1.000
4789.356788	4789.356788	1.000
4820.407820	4820.407820	1.000
4823.512980	4823.512980	1.000
4831.649870	4831.649870	1.000
4832.431325	4832.431325	1.000
4839.572089	4839.572089	1.000
4840.879725	4840.879725	1.000
4851.461061	4851.461061	1.000
4864.734806	4864.734806	1.000
4875.482800	4875.482800	1.000
4885.056527	4885.056527	1.000
4899.900961	4899.900961	1.000
4910.030308	4910.030308	1.000
4912.060863	4912.060863	1.000
4913.588422	4913.588422	1.000
4921.783128	4921.783128	1.000
4926.169357	4926.169357	1.000
4928.316719	4928.316719	1.000
4934.072680	4934.072680	1.000
4938.836387	4938.836387	1.000
4939.698708	4939.698708	1.000
4950.086658	4950.086658	1.000
4994.136623	4994.136623	1.000
4997.082797	4997.082797	1.000
5007.217920	5007.217920	1.000
5009.641163	5009.641163	1.000
5016.157833	5016.157833	1.000
5020.032138	5020.032138	1.000
5022.880892	5022.880892	1.000
5024.856414	5024.856414	1.000
5025.563818	5025.563818	1.000
5032.793588	5032.793588	1.000
5035.892989	5035.892989	1.000
5036.483030	5036.483030	1.000
5038.377208	5038.377208	1.000
5039.986677	5039.986677	1.000
5060.066387	5060.066387	1.000
5064.654607	5064.654607	1.000
5110.416824	5110.416824	1.000
5137.031079	5137.031079	1.000
5141.703626	5141.703626	1.000
5192.971905	5192.971905	1.000
5201.600873	5201.600873	1.000
5217.389020	5217.389020	1.000
5219.696457	5219.696457	1.000
5225.545266	5225.545266	1.000
5238.566480	5238.566480	1.000
5242.516218	5242.516218	1.000
5250.231499	5250.231499	1.000
5260.360249	5260.360249	1.000
5261.704568	5261.704568	1.000
5295.768136	5295.768136	1.000
5296.695551	5296.695551	1.000
5300.729582	5300.729582	1.000
5307.354837	5307.354837	1.000
5322.008479	5322.008479	1.000
5332.895470	5332.895470	1.000
5345.797882	5345.797882	1.000
5348.318350	5348.318350	1.000
5364.888693	5364.888693	1.000
5367.467659	5367.467659	1.000
5379.567937	5379.567937	1.000
5394.673047	5394.673047	1.000
5432.546188	5432.546188	1.000
5471.227341	5471.227341	1.000
5501.475356	5501.475356	1.000
5569.622574	5569.622574	1.000
5581.953597	5581.953597	1.000
5590.101028	5590.101028	1.000
5601.281400	5601.281400	1.000
5627.633205	5627.633205	1.000
5668.364829	5668.364829	1.000
5670.833434	5670.833434	1.000
5671.807025	5671.807025	1.000
5675.400706	5675.400706	1.000
5682.638889	5682.638889	1.000
5688.200709	5688.200709	1.000
5701.546395	5701.546395	1.000
5703.583901	5703.583901	1.000
5706.978259	5706.978259	1.000
5711.075386	5711.075386	1.000
5715.123819	5715.123819	1.000
5727.054429	5727.054429	1.000
5727.663868	5727.663868	1.000
5731.244055	5731.244055	1.000
5737.048088	5737.048088	1.000
5743.438405	5743.438405	1.000
5754.659446	5754.659446	1.000
5783.097380	5783.097380	1.000
5783.820403	5783.820403	1.000
5787.916662	5787.916662	1.000
5853.728699	5853.728699	1.000
5857.443251	5857.443251	1.000
5866.455235	5866.455235	1.000
5867.558152	5867.558152	1.000
5922.100717	5922.100717	1.000
5953.171370	5953.171370	1.000
5956.717336	5956.717336	1.000
5965.831904	5965.831904	1.000
6008.598490	6008.598490	1.000
6013.476192	6013.476192	1.000
6021.790420	6021.790420	1.000
6039.743448	6039.743448	1.000
6064.645821	6064.645821	1.000
6065.481009	6065.481009	1.000
6081.435448	6081.435448	1.000
6085.238530	6085.238530	1.000
6090.205291	6090.205291	1.000
6108.117513	6108.117513	1.000
6111.642964	6111.642964	1.000
6119.516870	6119.516870	1.000
6126.202009	6126.202009	1.000
6135.348706	6135.348706	1.000
6137.688067	6137.688067	1.000
6141.719682	6141.719682	1.000
6143.213476	6143.213476	1.000
6146.205309	6146.205309	1.000
6150.154729	6150.154729	1.000
6151.588725	6151.588725	1.000
6154.197047	6154.197047	1.000
6156.003925	6156.003925	1.000
6199.154377	6199.154377	1.000
6200.312021	6200.312021	1.000
6251.831454	6251.831454	1.000
6252.558957	6252.558957	1.000
6261.130536	6261.130536	1.000
6297.807378	6297.807378	1.000
6318.002760	6318.002760	1.000
6327.625037	6327.625037	1.000
6335.351090	6335.351090	1.000
6336.107704	6336.107704	1.000
6344.117539	6344.117539	1.000
6358.703493	6358.703493	1.000
6362.884640	6362.884640	1.000
6421.309834	6421.309834	1.000
6430.831630	6430.831630	1.000
6455.594516	6455.594516	1.000
6471.651770	6471.651770	1.000
6496.889217	6496.889217	1.000
6499.643347	6499.643347	1.000
6508.132094	6508.132094	1.000
6546.269305	6546.269305	1.000
6554.237073	6554.237073	1.000
6574.199735	6574.199735	1.000
6575.060936	6575.060936	1.000
6592.911860	6592.911860	1.000
6593.904021	6593.904021	1.000
6609.122046	6609.122046	1.000
6630.003180	6630.003180	1.000
6643.643195	6643.643195	1.000
6677.973363	6677.973363	1.000
6717.703848	6717.703848	1.000
6743.166984	6743.166984	1.000
6767.788453	6767.788453	1.000
6803.930729	6803.930729	1.000
7014.020311	7014.020311	1.000
7108.466676	7108.466676	1.000
7111.485686	7111.485686	1.000
7148.142114	7148.142114	1.000
7269.239789	7269.239789	1.000
7344.712852	7344.712852	1.000
7355.885323	7355.885323	1.000
7357.723865	7357.723865	1.000
7364.106531	7364.106531	1.000
7389.376180	7389.376180	1.000
7393.580791	7393.580791	1.000
7400.161682	7400.161682	1.000
7462.304131	7462.304131	1.000
7511.015470	7511.015470	1.000
7583.788043	7583.788043	1.000
7714.309560	7714.309560	1.000
7748.248682	7748.248682	1.000
7780.503168	7780.503168	1.000
7788.909093	7788.909093	1.000
7797.566005	7797.566005	1.000
7800.295446	7800.295446	1.000
