,SOPHIE-HE,CORALIE98,CORALIE07,CORALIE14,ESPRESSO18,ESPRESSO19,HARPS03,HARPS15,HARPN,NEID,ESPRESSO,SOPHIE,VSINI
12,10.076144674164286,8.977617623223665,8.826096650681226,8.826096650681226,7.916970815420242,7.916970815420242,7.727569599740605,7.727569599740605,7.727569599740605,7.727569599740605,7.667281255197416,8.33600272623325,3.0
13,10.22766564696119,9.204899082269645,9.015497866588442,8.977617623449678,8.220012760715296,8.220012760715296,7.954851058758131,7.954851058758131,7.954851058758131,7.954851058758131,7.931611017901476,8.558690180659852,3.25
14,10.37918661976758,9.356420055047579,9.24277932563442,9.204899082495656,8.447294219742306,8.447294219742306,8.22001276091442,8.22001276091442,8.22001276091442,8.22001276091442,8.187355823334073,8.787138625669488,3.5
15,10.606468078884099,9.58370151413427,9.470060784721111,9.432180541582348,8.826096651367843,8.826096651367843,8.48517446311345,8.48517446311345,8.48517446311345,8.48517446311345,8.492032842984639,9.05970937491421,3.75
16,10.795869294863424,9.810982973230905,9.735222486949972,9.659462000669038,9.129138596718985,9.129138596718985,8.750336165317451,8.750336165317451,8.750336165317451,8.750336165317451,8.779132372765757,9.318902431062154,4.0
17,11.023150753989887,10.076144675469708,9.962503946046604,9.886743459765672,9.47006078522224,9.47006078522224,9.053378110668595,9.053378110668595,9.053378110668595,9.053378110668595,9.099396029967169,9.606370542431062,4.25
18,11.250432213250402,10.303426134702162,10.227665648417823,10.189785405275654,9.77310273071819,9.81098297386397,9.318539813004733,9.318539813004733,9.318539813004733,9.318539813004733,9.39100657435921,9.87719581308051,4.5
19,11.477713672524947,10.606468080226172,10.530707593941832,10.492827350799663,10.227665648797258,10.265545891943036,9.62158175849367,9.659462001639449,9.659462001639449,9.62158175849367,9.769854875699393,10.210652334884715,4.75
20,11.70499513185556,10.909510025811734,10.833749539527394,10.757989053235708,10.606468080667158,10.644348323812938,9.924623704042492,9.962503947188273,9.962503947188273,9.924623704042492,10.105100054260612,10.517132859611834,5.0
21,12.008037077485206,11.21255197141199,11.174671728269821,11.098911241970786,11.061030998836094,11.098911241981872,10.26554589274818,10.30342613589396,10.341306379043475,10.26554589274818,10.494079660223,10.87753185540102,5.25
22,12.23531853696089,11.51559391714413,11.477713673992668,11.401953187693634,11.477713674004034,11.515593917149815,10.606468081585318,10.644348324731096,10.682228567880612,10.606468081585318,10.867797450975642,11.209374417851874,5.5
23,12.53836048251931,11.856516105831277,11.780755619528351,11.704995133229318,11.932276592134203,11.932276592134203,10.985270513395509,11.023150756541288,11.061030999690804,10.985270513395509,11.267084253463183,11.575444032638519,5.75
24,12.841402428375135,12.159558051648252,12.083797565345327,12.008037079046293,12.311079024262161,12.311079024262161,11.364072945474904,11.364072945474904,11.439833431779912,11.364072945474904,11.642153288164423,11.922877264417986,6.0
25,13.144444374310366,12.462599997542986,12.38683951124006,12.348959268090544,12.765641942795462,12.765641942795462,11.742875377638297,11.742875377638297,11.856516107102948,11.742875377638297,12.057334591549553,12.293307166371193,6.25
26,13.447486320265847,12.765641943457968,12.689881457155042,12.689881457155042,13.22020486134901,13.22020486134901,12.12167780982194,12.12167780982194,12.235318539296715,12.12167780982194,12.469258882153342,12.662939441390183,6.5
27,13.82628875275039,13.106564132740663,13.0686838895892,13.0686838895892,13.67476778013648,13.67476778013648,12.500480242218309,12.500480242218309,12.652001214857144,12.500480242218309,12.884560577448262,13.058546583687587,6.75
28,14.205091185260127,13.447486322048553,13.447486322048553,13.447486322048553,14.129330698949143,14.129330698949143,12.879282674639873,12.917162917803932,13.068683890442765,12.879282674639873,13.30030561098163,13.456264250578831,7.0
29,14.58389361787658,13.826288754612586,13.826288754612586,13.826288754612586,14.58389361787658,14.58389361787658,13.258085107164588,13.333845593497244,13.447486322980586,13.258085107164588,13.71001841739383,13.853839348233128,7.25
30,14.962696050414303,14.205091187104944,14.205091187104944,14.205091187104944,15.03845653675627,15.03845653675627,13.674767782793905,13.750528269126562,13.864168998621246,13.636887539622922,14.133751450839739,14.25936205324545,7.5
31,15.341498482974709,14.583893619619985,14.583893619619985,14.583893619619985,15.49301945565864,15.49301945565864,14.091450458445907,14.167210944778564,14.280851674284587,14.053570215274924,14.560309121163872,14.666566300750192,7.75
32,15.720300915635269,14.96269605223365,15.000576295409433,15.000576295409433,15.947582374670766,15.947582374670766,14.508133134200184,14.58389362053284,14.697534350050589,14.508133134204984,14.99721303209737,15.084892113524502,8.0
33,16.09910334831928,15.341498484870764,15.41725897122233,15.41725897122233,16.40214529370634,16.40214529370634,14.962696053153692,14.962696053146505,15.114217025840038,14.962696053158492,15.438989177784011,15.507281262389188,8.25
34,16.477905781116334,15.758181160799786,15.833941647151352,15.833941647151352,16.894588456045817,16.894588456045817,15.417258972226893,15.341498485870304,15.568779944925447,15.417258972231693,15.899918066825872,15.941524506457062,8.5
35,16.85670821422566,16.17486383703495,16.288504566572545,16.250624323386514,17.349151375557298,17.349151375557298,15.833941648431958,15.758181162075369,15.985462621145562,15.871821891607741,16.34145786223528,16.369053603960676,8.75
36,17.23551064736508,16.59154651330021,16.743067486023836,16.667306999651775,17.80371429509888,17.80371429509888,16.250624324667122,16.17486383831053,16.402145297395773,16.288504567842903,16.77982038621697,16.792649563226412,9.0
37,17.61431308037702,17.04610943263786,17.159750162185702,17.08398967581364,18.258277214514106,18.258277214514106,16.667307000790203,16.59154651443361,16.818827973531782,16.667307000790203,17.211024983004073,17.215233757660563,9.25
38,17.99311551341482,17.462792108812653,17.576432838373428,17.500672352001367,18.7507203771439,18.7507203771439,17.046109433763355,17.00822919058255,17.23551064969365,17.046109433763355,17.6472164839288,17.63511465098987,9.5
39,18.371917946572374,17.87947478512429,17.993115514685066,17.917355028313004,19.243163539924037,19.243163539924037,17.46279211004827,17.46279211004827,17.652193325991924,17.4249118668541,18.094309020454777,18.061177504996703,9.75
40,18.750720379852194,18.29615746156258,18.371917947937323,18.334037704751292,19.697726459658615,19.697726459658615,17.879474786458996,17.879474786458996,18.068876002416435,17.803714300065014,18.523761137451267,18.476534687902593,10.0
41,19.12952281315958,18.712840138028433,18.750720381217146,18.750720381217146,20.15228937942075,20.15228937942075,18.296157462897288,18.296157462897288,18.485558678868504,18.258277219703118,18.961507170446975,18.896816719439837,10.25
42,19.508325246860053,19.09164257169501,19.12952281488372,19.12952281488372,20.60685229960033,20.60685229960033,18.750720382924342,18.712840139718683,18.940121598912505,18.712840139730172,19.410578570142697,19.317129035603312,10.5
43,19.887127680921495,19.50832524890527,19.50832524890527,19.50832524890527,21.09929546338749,21.09929546338749,19.20528330330336,19.129522816889043,19.394684519311475,19.167403060109194,19.875738895110505,19.749750000130042,10.75
44,20.26593011447178,19.88712768242657,19.88712768242657,19.88712768242657,21.553858383442044,21.553858383442044,19.621965980004337,19.54620549359002,19.811367196026946,19.621965980004337,20.313378535331573,20.165284087308937,11.0
45,20.644732548157457,20.265930116082377,20.265930116082377,20.265930116082377,22.008421303646823,22.008421303646823,20.038648656845027,19.962888170430706,20.228049872882565,20.07652890004484,20.748939887154666,20.57842339172825,11.25
46,21.023534982594903,20.6447325504774,20.72049303691945,20.682612793698425,22.46298422465358,22.46298422465358,20.45533133441865,20.379570848004327,20.682612793698425,20.45533133441865,21.185300584260386,21.001040238114182,11.5
47,21.402337416449193,21.023534984300966,21.17505595718506,21.099295470743012,22.917547145042114,22.917547145042114,20.834133768226845,20.796253525018187,21.06141522752199,20.834133768226845,21.602460483732724,21.409813244704047,11.75
48,21.781139850781482,21.44021766182304,21.629618877934668,21.553858391492618,23.372110065980433,23.372110065980433,21.250816445730052,21.250816445730052,21.478097905044066,21.212936202502522,22.040363071473305,21.838493075917338,12.0
49,22.159942285552034,21.85690033978007,22.08418179912254,22.00842131268049,23.826672987390122,23.826672987390122,21.6674991236649,21.6674991236649,21.894780583001094,21.59173863720653,22.47331186566505,22.263571619550664,12.25
50,22.576624962909975,22.27358301710582,22.53874471967913,22.462984233237083,24.28123590810766,24.28123590810766,22.08418180097456,22.08418180097456,22.349343503557687,22.008421314516188,22.913777810938832,22.69897647211068,12.5
51,22.993307640422334,22.728145937822685,22.917547153953947,22.879666910732922,24.73579882898969,24.73579882898969,22.500864478437368,22.500864478437368,22.766026181053526,22.46298423521654,23.3499611510193,23.125695038942784,12.75
52,23.447870562097695,23.182708859451182,23.296349589140394,23.296349589140394,25.190361750852535,25.190361750852535,22.91754715679797,22.91754715679797,23.220589102682023,22.917547156821595,23.786775066322722,23.561167018805968,13.0
53,23.902433483978342,23.599391538056203,23.67515202451788,23.67515202451788,25.607044429722077,25.607044429722077,23.334229835378938,23.29634959212736,23.637271781287044,23.372110078630097,24.194526302694896,23.974250226511334,13.25
54,24.356996405506564,24.01607421631211,24.05395445954295,24.05395445954295,26.061607351457678,26.061607351457678,23.750912513614104,23.675152027110947,24.05395445954295,23.826673000096104,24.61843836713444,24.39356052121484,13.5
55,24.77367908433313,24.43275689508997,24.43275689508997,24.43275689508997,26.51617027375859,26.51617027375859,24.167595192367617,24.09183470586446,24.43275689508997,24.243355678849618,25.038824255320645,24.8066143471318,13.75
56,25.19036176337758,24.811559330846787,24.811559330846787,24.811559330846787,26.970733196291057,26.970733196291057,24.58427787133693,24.50851738483377,24.811559330846787,24.62215811458139,25.45058082727639,25.21146746623556,14.0
57,25.56916419834215,25.190361765775098,25.190361765775098,25.190361765775098,27.42529611792584,27.42529611792584,25.000960549491573,24.925200062988413,25.228242009037686,25.000960549491573,25.87556069551629,25.617327344360966,14.25
58,25.947966633473413,25.569164200869263,25.569164200869263,25.569164200869263,27.879859039764305,27.879859039764305,25.417643227837317,25.341882741315608,25.644924687401982,25.37976298456719,26.29943098252202,26.021474867290586,14.5
59,26.554050531200854,26.175248098520164,26.25100858509986,26.25100858509986,28.599583667743985,28.599583667743985,26.061607368739796,26.02372712546967,26.32676907163258,26.02372712546967,26.9887041992671,26.689791593026534,14.75
60,27.463176378828436,27.08437394602821,27.198014675922867,27.160134432607908,29.62235024591411,29.62235024591411,26.932852972873114,26.894972729602987,27.235894919140623,26.932852972917946,27.93059295763446,27.61751224703212,15.0
61,28.63746393098526,28.258661498053883,28.410182471276702,28.372302227961743,30.948158772039335,30.948158772039335,28.107140524833213,28.069260281563086,28.44806271449446,28.145020768206205,29.175787208921864,28.839157615847835,16.0
62,30.076913190612146,29.698110757503947,29.887511974077768,29.84963173076281,32.57700924930531,32.57700924930531,29.50870954084387,29.470829297573744,29.925392217383934,29.58447002756786,30.68150378192813,30.321075602925546,17.0
63,31.819404401574623,31.440601968246785,31.66788342820055,31.63000318488559,34.546781921755525,34.50890167837558,31.175440264826804,31.175440264826804,31.66788342823659,31.326961238200877,32.48874157190472,32.101888880820674,18.0
64,33.637656102229556,33.25885366867083,33.4482548854502,33.41037464213524,36.51655459753238,36.47867435415243,32.917931478440266,32.917931478440266,33.486135128891526,33.10733269521963,34.329886667674714,33.9252102279972,19.0
65,35.455907805538345,35.077105371745894,35.26650658864212,35.26650658864212,38.562087762951336,38.524207519571384,34.73618318128161,34.73618318128161,35.38014731883023,34.88770415474601,36.23993305198109,35.79793885850034,20.0
66,37.34992000056655,36.93323732305208,37.12263854007959,37.16051878353904,40.64550117711476,40.607620933734815,36.554434888997065,36.554434888997065,37.27415951372715,36.70595586259275,38.166797332288326,37.70074128305295,21.0
67,39.28181244409309,38.82724952279834,39.05453098346304,39.092411226922486,42.76679484025819,42.72891459687824,38.44844708845713,38.44844708845713,39.1681717137596,38.59996806219591,40.14628981956769,39.65169052147147,22.0
68,41.2137048908066,40.721261725699094,40.98642343003228,41.02430367349173,44.888088507045374,44.888088507045374,40.38033953459357,40.34245929106935,41.10006416032884,40.53186050847662,42.1472281831776,41.619574249895834,23.0
69,43.183477585282986,42.65315417631957,42.956196124358456,42.994076367817904,47.08514266540823,47.08514266540823,42.31223198491363,42.23647149783391,43.031956611249726,42.46375295894689,44.17238709248851,43.61236571257475,24.0
70,45.19113052603357,44.5850466296086,44.92596882137826,44.96384906483771,49.20643633974278,49.20643633974278,44.24412443790371,44.13048370724269,45.00172930841901,44.43352565551826,46.17951383955424,45.599732181423825,25.0
71,47.160903227818295,46.51693908731323,46.89574152285267,46.933621766467276,51.36561026254861,51.36561026254861,46.17601689529802,46.0244959210224,46.97150201004858,46.36541811306774,48.193498221413876,47.58556980463416,26.0
72,49.13067593289338,48.44883154827448,48.86551422777282,48.90339447138743,53.48690394531854,53.48690394531854,48.14578959959842,47.994268625322796,48.94127471496873,48.29731057387405,50.21500234442003,49.57766277319544,27.0
73,51.10044864476802,50.4186042596462,50.835286939479815,50.873167183094424,55.60819763564866,55.60819763564866,50.1155623108025,49.96404133635924,50.91104742667573,50.19132279786205,52.22891342708676,51.56846347703777,28.0
74,53.03234111808641,52.312616488715925,52.76717941262491,52.80505965623952,57.65373084413917,57.65373084413917,52.00957453952563,51.93381405236666,52.84293989982083,52.08533502675847,54.193007458048946,53.5138430362625,29.0
75,54.92635335467393,54.168748480794356,54.661191648841324,54.69907189245593,59.69926405987636,59.69926405987636,53.903586774999816,53.82782628765529,54.73695213622279,53.979347262418216,56.14251450815593,55.43660646685137,30.0
76,56.782485352858906,56.024880478213575,56.55520389044947,56.55520389044947,61.66903679407404,61.66903679407404,55.79759901584221,55.72183852830624,56.593084134216326,55.87335950345204,58.06395266518608,57.33470925887036,31.0
77,58.60073711543492,57.84313223996736,58.37345565281992,58.37345565281992,63.63880953700175,63.63880953700175,57.57797053353585,57.54009028985446,58.41133589658678,57.729491508854856,59.93258270735917,59.18614258152426,32.0
78,60.418988881737384,59.58562351786402,60.15382717502169,60.15382717502169,65.53282179641164,65.53282179641164,59.320461811228085,59.35834205513484,60.22958766268482,59.58562351803151,61.76893496074221,61.001241968293364,33.0
79,62.19936040997118,61.36599504525654,61.93419870304516,61.93419870304516,67.42683406193103,67.42683406193103,61.13871358213908,61.100833338377925,62.009959190708294,61.36599504521371,63.597166662876695,62.80201050803194,34.0
80,63.94185170339422,63.1463665815459,63.67668999601794,63.71457024000993,69.32084633717552,69.32084633717552,62.88120487421132,62.91908511820901,63.7524504839062,63.146366581503074,65.40992187420055,64.59278837581422,35.0
81,65.64646275884846,64.88885788011238,65.41918129527824,65.45706153927021,71.17697837502331,71.17697837502331,64.62369617254653,64.73733690438759,65.4949417831665,64.85097763603223,67.20264924061667,66.35539725811488,36.0
82,67.38895406187223,66.6692294263032,67.19955284215658,67.23743308614857,73.03311041671536,73.03311041671536,66.40406771827898,66.47982820626547,67.23743308596109,66.59346893813928,68.99710927085808,68.1360300837733,37.0
83,69.13144537137165,68.44960097875858,68.94204415118584,68.97992439517783,74.8892424651911,74.8892424651911,68.14655902636792,68.22231951458949,68.97992439522542,68.29808000256705,70.7778821102559,69.90258846300577,38.0
84,70.87393669115333,70.19209229753687,70.68453547071667,70.72241571470866,76.7453745248172,76.7453745248172,69.88905034489538,70.00269107705604,70.72241571475625,70.04057132109449,72.56061774960995,71.67468346345993,39.0
85,72.61642801450465,71.93458361989596,72.50278728205198,72.50278728205198,78.60150658833044,78.60150658833044,71.6694219109984,71.74518239916708,72.50278728209958,71.78306264345356,74.36641654259448,73.46415694008444,40.0
86,74.39679958862692,73.71495519325642,74.245278611883,74.245278611883,80.45763865890729,80.49551890319854,73.44979348410492,73.44979348394502,74.24527861193059,73.52555397226884,76.14993804832508,75.2428536655236,41.0
87,76.13929093007265,75.41956628953655,75.9498897089745,75.98776995332872,82.3137707417999,82.31377074173693,75.19228482419834,75.19228482403845,76.02565019746008,75.2301650682785,77.9250577818858,76.99839421780203,42.0
88,77.84390203463371,77.12417739299133,77.69238105739035,77.73026130174456,84.16990283256645,84.13202258809555,76.89689592709998,76.89689592721665,77.73026130174456,76.93477617145669,79.67854886447338,78.73603889502739,43.0
89,79.51063289821576,78.82878849994485,79.39699216516235,79.43487240951657,85.98815468272997,85.95027443825907,78.5636267893179,78.56362678943457,79.39699216505379,78.60150703367462,81.41038710312851,80.44605039543472,44.0
90,81.21524401360203,80.49551936969752,81.02584279151111,81.06372303586532,87.80640654087004,87.76852629639914,80.23035765879187,80.23035765890855,81.02584279140255,80.19247741438978,83.09997923312548,82.12597933270769,45.0
91,82.88197489717592,82.16225025238289,82.73045391937625,82.76833416373047,89.66253865715476,89.58677816839261,81.85920829659364,81.89708854100157,82.69257367468026,81.78344780730795,84.82192017200799,83.8219932056133,46.0
92,84.58658602874561,83.82898113813995,84.39718480600835,84.39718480600835,91.48079053257914,91.48079053281712,83.48805893741313,83.52593918182106,84.32142431695814,83.41229844812744,86.5318421084556,85.50820015775318,47.0
93,86.1775564363986,85.60935276758717,86.1775564363986,86.1775564363986,93.37480290800991,93.37480290800991,85.2305503217129,85.2305503217129,85.98815521346147,84.85174787583863,88.29681238731246,87.23314387575539,48.0
94,88.07156880171729,87.12456268556979,87.6927663552583,87.6927663552583,95.07941406120878,95.26881528443828,86.7457602391108,86.7457602391108,87.6927663552583,86.7457602391108,89.96047954993834,88.89836002846101,49.0
