,vrad,ccf
0,-22.140532380104066,0.9737852790019857
1,-21.572846848070622,0.9759341051380956
2,-21.005160240888596,0.977864963009774
3,-20.4374725587368,0.9798507531732802
4,-19.86978380149603,0.9815033844738247
5,-19.302093969225883,0.9829851661701634
6,-18.73440306186676,0.9849008737107502
7,-18.166711079478265,0.9868313913091113
8,-17.599018022000788,0.9882571282940469
9,-17.031323889493944,0.989286457865799
10,-16.46362868189812,0.9902701243618036
11,-15.895932399213313,0.9906471861336071
12,-15.328235041558743,0.991282883458857
13,-14.760536608755588,0.991860320688071
14,-14.192837100923061,0.9921542865399552
15,-13.625136517941952,0.99244064585476
16,-13.057434859931469,0.9929260114279188
17,-12.489732126832008,0.99354754799208
18,-11.922028318703175,0.9943882589606
19,-11.354323435425759,0.9947803471990116
20,-10.786617477059364,0.9947695307793251
21,-10.218910443663598,0.9942230277713285
22,-9.651202335119248,0.992807807140326
23,-9.083493151545525,0.9903365594343192
24,-8.515782892882823,0.9866025128592052
25,-7.948071559071541,0.9810181397566705
26,-7.380359150230885,0.972747258935177
27,-6.812645666182041,0.9608084426532046
28,-6.244931107103825,0.943992852034981
29,-5.677215472936631,0.920972176878825
30,-5.109498763620853,0.890686321894651
31,-4.541780979275703,0.8515480626171681
32,-3.974062119781971,0.8039189603258229
33,-3.406342185139656,0.7495236222075954
34,-2.8386211754083632,0.6905373296173857
35,-2.2708990905880926,0.6313766179521451
36,-1.7031759305596352,0.5772924258847059
37,-1.1354516955018044,0.5335809616623519
38,-0.5677263852953911,0.5049723495821763
39,0.0,0.49494924249639466
40,0.5677274604439735,0.5044453924993696
41,1.1354559960365296,0.5329467320115142
42,1.7031856067180633,0.5774920677538573
43,2.2709162925481796,0.6328258743360988
44,2.8386480535268785,0.6928558402176059
45,3.406380889594555,0.7524768053384868
46,3.9741148008704186,0.8069398040330803
47,4.541849787294865,0.853776118645355
48,5.109585848748684,0.8919034815787646
49,5.677322985470295,0.9224870946802801
50,6.245061197221279,0.9456885054838794
51,6.812800484240055,0.9628380875835455
52,7.380540846288204,0.9753590649730053
53,7.948282283544541,0.9838404095037018
54,8.516024795949459,0.9902247213894785
55,9.083768383562564,0.9946686446996681
56,9.651513046264649,0.9972319927380218
57,10.219258784174919,0.9986871241651193
58,10.787005597174169,0.9997892932629905
59,11.354753485441208,1.0
60,11.922502448737621,0.9990828030852402
61,12.490252487301827,0.9978244662692182
62,13.058003601074219,0.9963391937649964
63,13.625755789935589,0.9944384276794205
64,14.193509053945542,0.9927141286105586
65,14.761263393223286,0.9906307107167397
66,15.329018807590007,0.9883684049362337
67,15.896775297224522,0.9863704244502219
68,16.46453286200762,0.984500444026253
69,17.032291501939298,0.9827646562151997
70,17.60005121701956,0.9810219751477255
71,18.167812007367612,0.9785631414747115
72,18.73557387292385,0.9762120984790675
73,19.30333681368828,0.9739663526774224
74,19.87110082954168,0.9707601908616218
75,20.43886592066288,0.9678192437924856
76,21.006632086932658,0.9650325415237525
77,21.57439932847023,0.962515882090896
78,22.142167645156384,0.9604952178788034
