,HARPN,CORALIE14,ESPRESSO19,HARPS03,HARPS15,VSINI,ESPRESSO18,CORALIE07,CORALIE98,SOPHIE,SOPHIE-HE
127,9.571446449801575,10.080035059505027,10.250613794912088,9.560197129021487,9.582465062613046,6.158862876254181,10.250613794912088,10.080035059505027,10.080035059505027,10.080035059505027,10.494044638938547
128,9.629957247789202,10.127727549842938,10.314856940866656,9.617023092599254,9.639368514529547,6.207357859531773,10.314856940866656,10.127727549842938,10.127727549842938,10.127727549842938,10.53415411750438
129,9.68861135262471,10.175684769015117,10.37915333786819,9.674036209427634,9.696435694540003,6.2558528428093645,10.37915333786819,10.175684769015117,10.175684769015117,10.175684769015117,10.57454183471846
130,9.74738503880866,10.223904309608123,10.44353339471999,9.731218394740088,9.753638800611602,6.304347826086957,10.44353339471999,10.223904309608123,10.223904309608123,10.223904309608123,10.615206120079986
131,9.806254580841614,10.272383766528534,10.508027520225346,9.788551563770085,9.810950030711526,6.352842809364549,10.508027520225346,10.272383766528534,10.272383766528534,10.272383766528534,10.656145287336729
132,9.865196253224134,10.32112073666615,10.57266612318756,9.846017631751096,9.868341582806966,6.401337792642141,10.57266612318756,10.32112073666615,10.32112073666615,10.32112073666615,10.69735763437475
133,9.92418633045678,10.370112818520557,10.63747961240993,9.903598513916585,9.925785654865107,6.449832775919733,10.63747961240993,10.370112818520557,10.370112818520557,10.370112818520557,10.738841443079666
134,9.983201087040111,10.419357611792082,10.702498396695743,9.961276125500014,9.983254444853143,6.498327759197324,10.702498396695743,10.419357611792082,10.419357611792082,10.419357611792082,10.780594979169763
135,10.042221296128805,10.468852716938162,10.767745748218342,10.01903459161957,10.04072501417138,6.546822742474917,10.767745748218342,10.468852716938162,10.468852716938162,10.468852716938162,10.822616492001345
136,10.10124768812198,10.51859573469611,10.833213279133304,10.076867841038757,10.098195999722767,6.595317725752508,10.833213279133304,10.51859573469611,10.51859573469611,10.51859573469611,10.864904214346636
137,10.160286525746857,10.568584265573302,10.898883825153868,10.134772520179958,10.155672019334128,6.643812709030101,10.898883825153868,10.568584265573302,10.568584265573302,10.568584265573302,10.907456362144643
138,10.219344071935597,10.618815909305766,10.96474022166816,10.192745275566224,10.21315769105382,6.6923076923076925,10.96474022166816,10.618815909305766,10.618815909305766,10.618815909305766,10.95027113422536
139,10.278426589620343,10.66928826428623,11.030765304064312,10.250782753720616,10.270657632930211,6.740802675585285,11.030765304064312,10.66928826428623,10.66928826428623,10.66928826428623,10.99334671200779
140,10.337540341733249,10.719998926962564,11.096941907730454,10.308881601166176,10.328176463011664,6.789297658862877,11.096941907730454,10.719998926962564,10.719998926962564,10.719998926962564,11.036681259172163
141,10.396691591206467,10.770945491207693,11.163252868054718,10.367038464425962,10.385718799346543,6.837792642140468,11.163252868054718,10.770945491207693,10.770945491207693,10.770945491207693,11.080272921306888
142,10.455886600972152,10.822125547661948,11.22968102042523,10.425249990023024,10.443289259983208,6.886287625418061,11.22968102042523,10.822125547661948,10.822125547661948,10.822125547661948,11.124119825530705
143,10.515131633962456,10.873536683048853,11.296209200230123,10.483512824480416,10.500892462970022,6.934782608695652,11.296209200230123,10.873536683048853,10.873536683048853,10.873536683048853,11.168220080090535
144,10.574432953109524,10.925176479465396,11.362820242857527,10.541823614321192,10.55853302635535,6.983277591973245,11.362820242857527,10.925176479465396,10.925176479465396,10.925176479465396,11.212571773935592
145,10.633796465624652,10.977042513647756,11.429498171758214,10.600179230339462,10.61621578903968,7.031772575250836,11.429498171758214,10.977042513647756,10.977042513647756,10.977042513647756,11.257172976268302
146,10.69322376608979,11.029132356213488,11.496241414018552,10.658579262309402,10.673948267453603,7.080267558528428,11.496241414018552,11.029132356213488,11.029132356213488,11.029132356213488,11.302021736072598
